100	3937
101	3722
102	3849
103	4524
104	4994
105	5420
106	5261
107	4973
108	4413
109	3711
110	3402
111	3233
112	3204
113	3390
114	3657
115	4058
116	4123
117	4141
118	3994
119	3549
120	3252
121	3136
122	3039
123	3033
124	3201
125	3535
126	3769
127	4244
128	4458
129	4455
130	5117
131	6068
132	5475
133	4370
134	3924
135	4168
136	4621
137	6231
138	7550
139	7251
140	8513
141	11124
142	11056
143	9472
144	9032
145	8789
146	9103
147	10047
148	10642
149	9891
150	9800
151	12003
152	15158
153	17665
154	20302
155	22872
156	23676
157	23784
158	21268
159	17716
160	14532
161	14217
162	17077
163	22080
164	28356
165	35307
166	41620
167	43900
168	39483
169	31152
170	23194
171	18533
172	18446
173	22250
174	28607
175	36074
176	42968
177	45908
178	43234
179	36571
180	29192
181	23624
182	20852
183	22103
184	25219
185	30024
186	34501
187	37447
188	37861
189	34998
190	29923
191	25986
192	23036
193	22936
194	23993
195	26207
196	28977
197	30952
198	32060
199	30523
20	70
200	27862
201	25650
202	23705
203	23615
204	24385
205	25671
206	26761
207	26838
208	26770
209	25597
21	83
210	24365
211	23287
212	22322
213	22199
214	22375
215	22746
216	23121
217	23004
218	22553
219	21452
22	126
220	20363
221	19107
222	18876
223	18623
224	18376
225	19142
226	19282
227	19312
228	18254
229	17553
23	144
230	16521
231	15534
232	14982
233	14738
234	15051
235	15219
236	15010
237	15005
238	14223
239	13414
24	189
240	12523
241	11830
242	11340
243	10920
244	10971
245	11245
246	11257
247	10985
248	10467
249	9808
25	306
250	9229
251	8655
252	8213
253	8021
254	7850
255	7692
256	7817
257	7566
258	7219
259	7019
26	408
260	6535
261	6256
262	5691
263	5358
264	5391
265	5264
266	5261
267	5177
268	4963
269	4805
27	634
270	4598
271	4429
272	4034
273	3843
274	3675
275	3546
276	3524
277	3401
278	3551
279	3436
28	1132
280	3514
281	3227
282	3092
283	2822
284	2700
285	2574
286	2678
287	2587
288	2802
289	2933
29	2326
290	3017
291	2994
292	2818
293	2658
294	2379
295	2195
296	2185
297	2294
298	2609
299	2905
30	3671
300	3284
301	3541
302	3570
303	3186
304	2840
305	2557
306	2244
307	2407
308	2729
309	3102
31	5202
310	3685
311	4157
312	4281
313	4135
314	3781
315	3481
316	3068
317	3085
318	3095
319	3546
32	7943
320	4061
321	4718
322	5215
323	5207
324	5051
325	4482
326	4071
327	3808
328	3849
329	4115
